datetime,temp,hum,percp,wspeed
2023-06-10 06:00:00,18.0,88.0,0.0,5.4
2023-06-10 07:00:00,18.5,90.0,0.1,6.4
2023-06-10 08:00:00,19.1,89.0,0.1,5.6
2023-06-10 09:00:00,20.1,85.0,0.1,5.8
2023-06-10 10:00:00,21.3,79.0,0.2,6.6
2023-06-10 11:00:00,21.6,73.0,0.2,6.8
2023-06-10 12:00:00,21.2,72.0,0.2,8.4
2023-06-10 13:00:00,21.7,71.0,0.1,12.4
2023-06-10 14:00:00,19.7,81.0,3.7,11.3
2023-06-10 15:00:00,19.9,83.0,0.6,10.0
2023-06-10 16:00:00,20.1,83.0,0.0,7.2
2023-06-10 17:00:00,19.7,84.0,0.0,5.4
2023-06-10 18:00:00,19.4,85.0,0.0,5.5
2023-06-10 19:00:00,18.3,89.0,0.3,7.2
2023-06-10 20:00:00,17.6,91.0,0.1,5.8
2023-06-10 21:00:00,17.1,91.0,0.1,4.9
2023-06-10 22:00:00,16.8,92.0,0.4,8.8
2023-06-10 23:00:00,16.5,94.0,0.6,6.4
2023-06-11 00:00:00,16.3,94.0,0.4,8.4
2023-06-11 01:00:00,15.8,99.0,0.4,7.9
2023-06-11 02:00:00,15.8,98.0,0.6,10.9
2023-06-11 03:00:00,15.8,98.0,1.1,10.4
2023-06-11 04:00:00,15.8,98.0,1.6,10.0
2023-06-11 05:00:00,15.9,98.0,1.2,10.5
2023-06-11 06:00:00,16.1,98.0,0.6,10.5
2023-06-11 07:00:00,16.8,92.0,1.1,13.0
2023-06-11 08:00:00,17.6,88.0,0.3,13.8
2023-06-11 09:00:00,18.2,86.0,0.4,12.0
2023-06-11 10:00:00,20.2,82.0,0.3,11.0
2023-06-11 11:00:00,21.3,73.0,0.4,13.4
2023-06-11 12:00:00,21.4,70.0,0.2,14.7
2023-06-11 13:00:00,21.7,69.0,0.2,14.0
2023-06-11 14:00:00,21.2,72.0,1.3,15.3
2023-06-11 15:00:00,21.7,68.0,0.0,14.5
2023-06-11 16:00:00,21.5,68.0,0.0,14.5
2023-06-11 17:00:00,20.9,68.0,2.1,14.3
2023-06-11 18:00:00,19.7,72.0,0.6,10.2
2023-06-11 19:00:00,18.9,76.0,0.0,10.9
2023-06-11 20:00:00,18.1,78.0,0.0,10.9
2023-06-11 21:00:00,17.4,80.0,0.0,10.2
2023-06-11 22:00:00,16.8,82.0,0.4,9.9
2023-06-11 23:00:00,16.5,84.0,0.4,10.0
2023-06-12 00:00:00,16.3,84.0,0.1,8.0
2023-06-12 01:00:00,16.3,85.0,0.0,7.6
2023-06-12 02:00:00,16.1,86.0,0.0,7.2
2023-06-12 03:00:00,15.8,86.0,0.0,7.2
2023-06-12 04:00:00,15.8,87.0,0.0,8.7
2023-06-12 05:00:00,16.2,88.0,0.0,8.9
2023-06-12 06:00:00,16.9,83.0,0.0,9.5
2023-06-12 07:00:00,17.9,78.0,0.0,10.7
2023-06-12 08:00:00,18.4,74.0,0.0,11.6
2023-06-12 09:00:00,19.2,70.0,0.1,11.5
2023-06-12 10:00:00,19.7,67.0,0.1,4.9
2023-06-12 11:00:00,20.5,66.0,0.1,9.2
2023-06-12 12:00:00,20.9,63.0,0.0,13.2
2023-06-12 13:00:00,21.3,61.0,0.0,13.7
2023-06-12 14:00:00,21.4,58.0,0.0,14.4
2023-06-12 15:00:00,21.3,55.0,0.0,14.6
2023-06-12 16:00:00,20.8,54.0,0.0,14.3
2023-06-12 17:00:00,20.3,56.0,0.0,12.0
2023-06-12 18:00:00,19.3,60.0,0.0,9.2
2023-06-12 19:00:00,18.1,67.0,0.0,7.2
2023-06-12 20:00:00,17.0,75.0,0.0,6.2
2023-06-12 21:00:00,16.8,75.0,0.0,6.6
2023-06-12 22:00:00,16.5,70.0,0.0,8.0
2023-06-12 23:00:00,15.7,73.0,0.0,8.9
2023-06-13 00:00:00,14.9,74.0,0.0,8.6
2023-06-13 01:00:00,14.3,74.0,0.0,7.0
2023-06-13 02:00:00,13.4,77.0,0.0,6.6
2023-06-13 03:00:00,12.6,79.0,0.0,7.1
2023-06-13 04:00:00,12.4,80.0,0.0,7.4
2023-06-13 05:00:00,13.8,75.0,0.0,7.5
2023-06-13 06:00:00,14.6,71.0,0.0,7.2
2023-06-13 07:00:00,15.8,71.0,0.0,5.8
2023-06-13 08:00:00,17.2,65.0,0.0,5.8
2023-06-13 09:00:00,18.3,60.0,0.0,6.5
2023-06-13 10:00:00,18.9,57.0,0.0,2.6
2023-06-13 11:00:00,19.0,56.0,0.0,5.1
2023-06-13 12:00:00,19.6,53.0,0.0,6.8
2023-06-13 13:00:00,19.5,52.0,0.0,8.3
2023-06-13 14:00:00,19.6,51.0,0.0,8.7
2023-06-13 15:00:00,19.6,50.0,0.0,8.8
2023-06-13 16:00:00,19.1,54.0,0.0,8.4
2023-06-13 17:00:00,18.6,59.0,0.0,7.6
2023-06-13 18:00:00,18.0,65.0,0.0,7.6
2023-06-13 19:00:00,17.5,66.0,0.0,7.6
2023-06-13 20:00:00,16.2,75.0,0.0,6.6
2023-06-13 21:00:00,15.7,78.0,0.0,6.0
2023-06-13 22:00:00,15.1,79.0,0.0,2.7
2023-06-13 23:00:00,14.6,78.0,0.0,4.2
2023-06-14 00:00:00,14.0,78.0,0.0,4.1
2023-06-14 01:00:00,12.9,83.0,0.0,4.6
2023-06-14 02:00:00,12.5,86.0,0.0,4.2
2023-06-14 03:00:00,11.6,88.0,0.0,4.2
2023-06-14 04:00:00,11.5,90.0,0.0,4.9
2023-06-14 05:00:00,13.9,85.0,0.1,4.1
2023-06-14 06:00:00,15.2,80.0,0.1,4.3
2023-06-14 07:00:00,15.6,80.0,1.4,5.2
2023-06-14 08:00:00,16.0,81.0,0.5,6.4
2023-06-14 09:00:00,16.2,83.0,0.7,6.4
2023-06-14 10:00:00,16.5,85.0,0.3,7.8
2023-06-14 11:00:00,16.8,87.0,0.2,9.4
2023-06-14 12:00:00,17.3,85.0,0.2,10.9
2023-06-14 13:00:00,17.9,82.0,0.2,10.9
2023-06-14 14:00:00,17.7,83.0,0.1,10.2
2023-06-14 15:00:00,18.4,80.0,0.0,9.7
2023-06-14 16:00:00,18.0,78.0,0.0,9.7
2023-06-14 17:00:00,17.9,78.0,0.0,8.2
2023-06-14 18:00:00,17.2,82.0,0.0,7.6
2023-06-14 19:00:00,16.5,77.0,0.0,8.6
2023-06-14 20:00:00,15.6,82.0,0.0,8.0
2023-06-14 21:00:00,14.9,84.0,0.0,8.0
2023-06-14 22:00:00,14.4,85.0,0.0,7.6
2023-06-14 23:00:00,13.8,88.0,0.0,5.6
2023-06-15 00:00:00,12.7,92.0,0.0,5.0
2023-06-15 01:00:00,12.2,93.0,0.0,5.1
2023-06-15 02:00:00,11.5,95.0,0.0,5.1
2023-06-15 03:00:00,11.3,95.0,0.0,5.1
2023-06-15 04:00:00,11.4,96.0,0.0,5.5
2023-06-15 05:00:00,13.4,91.0,0.0,6.9
2023-06-15 06:00:00,15.8,81.0,0.0,7.6
2023-06-15 07:00:00,17.5,69.0,0.0,9.0
2023-06-15 08:00:00,18.7,62.0,0.0,9.3
2023-06-15 09:00:00,19.7,57.0,0.0,8.9
2023-06-15 10:00:00,20.5,54.0,0.0,8.4
2023-06-15 11:00:00,20.8,53.0,0.0,8.9
2023-06-15 12:00:00,21.4,51.0,0.1,9.5
2023-06-15 13:00:00,21.3,50.0,0.0,10.9
2023-06-15 14:00:00,21.4,50.0,0.0,11.7
2023-06-15 15:00:00,21.4,50.0,0.0,11.8
2023-06-15 16:00:00,21.0,52.0,0.0,10.0
2023-06-15 17:00:00,20.2,58.0,0.0,8.4
2023-06-15 18:00:00,19.5,65.0,0.0,7.6
2023-06-15 19:00:00,18.8,66.0,0.0,7.6
2023-06-15 20:00:00,17.3,74.0,0.0,7.6
2023-06-15 21:00:00,16.1,77.0,0.0,7.2
2023-06-15 22:00:00,15.3,79.0,0.0,7.6
2023-06-15 23:00:00,14.4,81.0,0.0,6.4
2023-06-16 00:00:00,13.4,85.0,0.0,7.4
2023-06-16 01:00:00,12.5,88.0,0.0,8.7
2023-06-16 02:00:00,11.8,91.0,0.0,8.8
2023-06-16 03:00:00,11.2,93.0,0.0,8.4
2023-06-16 04:00:00,11.1,94.0,0.0,9.2
2023-06-16 05:00:00,13.5,91.0,0.0,8.7
2023-06-16 06:00:00,17.2,76.0,0.0,6.5
2023-06-16 07:00:00,19.6,63.0,0.0,9.0
2023-06-16 08:00:00,20.7,53.0,0.0,13.8
2023-06-16 09:00:00,21.3,51.0,0.1,16.2
2023-06-16 10:00:00,21.7,50.0,0.0,12.8
2023-06-16 11:00:00,22.3,49.0,0.0,15.1
2023-06-16 12:00:00,22.9,50.0,0.0,15.1
2023-06-16 13:00:00,23.2,49.0,0.0,14.4
2023-06-16 14:00:00,23.4,49.0,0.0,13.8
2023-06-16 15:00:00,23.2,47.0,0.0,12.3
2023-06-16 16:00:00,22.0,53.0,0.0,10.2
2023-06-16 17:00:00,21.0,63.0,0.0,7.1
2023-06-16 18:00:00,19.9,72.0,0.0,4.6
2023-06-16 19:00:00,18.7,68.0,0.0,7.1
2023-06-16 20:00:00,16.9,71.0,0.2,5.9
2023-06-16 21:00:00,15.7,74.0,0.0,6.1
2023-06-16 22:00:00,14.9,76.0,0.0,6.9
2023-06-16 23:00:00,13.9,79.0,0.0,6.3
2023-06-17 00:00:00,13.1,81.0,0.0,6.6
2023-06-17 01:00:00,12.3,83.0,0.0,6.1
2023-06-17 02:00:00,11.8,85.0,0.0,6.4
2023-06-17 03:00:00,11.4,85.0,0.0,5.8
2023-06-17 04:00:00,11.6,87.0,0.0,4.9
2023-06-17 05:00:00,14.3,87.0,0.0,4.9
2023-06-17 06:00:00,17.5,73.0,0.0,3.1
2023-06-17 07:00:00,19.5,63.0,0.0,3.4
2023-06-17 08:00:00,21.0,53.0,0.0,7.2
2023-06-17 09:00:00,21.4,52.0,0.1,10.9
2023-06-17 10:00:00,21.6,51.0,0.0,1.8
2023-06-17 11:00:00,22.5,49.0,0.0,2.6
2023-06-17 12:00:00,23.0,46.0,0.0,2.9
2023-06-17 13:00:00,23.7,45.0,0.0,4.0
2023-06-17 14:00:00,23.9,42.0,0.0,3.2
2023-06-17 15:00:00,23.8,42.0,0.0,3.9
2023-06-17 16:00:00,23.8,43.0,0.0,4.3
2023-06-17 17:00:00,23.6,47.0,0.0,3.3
2023-06-17 18:00:00,22.1,61.0,0.0,4.4
2023-06-17 19:00:00,20.0,72.0,0.0,5.0
2023-06-17 20:00:00,18.2,76.0,0.0,4.9
2023-06-17 21:00:00,17.0,79.0,0.0,5.1
2023-06-17 22:00:00,16.1,82.0,0.0,3.9
2023-06-17 23:00:00,15.4,83.0,0.0,3.8
2023-06-18 00:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-18 01:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-18 02:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-18 03:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-18 04:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-18 05:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-18 06:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-18 07:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-18 08:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-18 09:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-18 10:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-18 11:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-18 12:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-18 13:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-18 14:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-18 15:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-18 16:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-18 17:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-18 18:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-18 19:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-18 20:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-18 21:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-18 22:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-18 23:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-19 00:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-19 01:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-19 02:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-19 03:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-19 04:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-19 05:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-19 06:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-19 07:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-19 08:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-19 09:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-19 10:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-19 11:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-19 12:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-19 13:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-19 14:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-19 15:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-19 16:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-19 17:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-19 18:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-19 19:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-19 20:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-19 21:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-19 22:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-19 23:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-20 00:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-20 01:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-20 02:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-20 03:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-20 04:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-20 05:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-20 06:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-20 07:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-20 08:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-20 09:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-20 10:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-20 11:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-20 12:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-20 13:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-20 14:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-20 15:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-20 16:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-20 17:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-20 18:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-20 19:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-20 20:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-20 21:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-20 22:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-20 23:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-21 00:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-21 01:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-21 02:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-21 03:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-21 04:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-21 05:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-21 06:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-21 07:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-21 08:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-21 09:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-21 10:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-21 11:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-21 12:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-21 13:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-21 14:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-21 15:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-21 16:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-21 17:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-21 18:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-21 19:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-21 20:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-21 21:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-21 22:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-21 23:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-22 00:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-22 01:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-22 02:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-22 03:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-22 04:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-22 05:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-22 06:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-22 07:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-22 08:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-22 09:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-22 10:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-22 11:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-22 12:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-22 13:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-22 14:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-22 15:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-22 16:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-22 17:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-22 18:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-22 19:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-22 20:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-22 21:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-22 22:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-22 23:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-23 00:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-23 01:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-23 02:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-23 03:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-23 04:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-23 05:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-23 06:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-23 07:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-23 08:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-23 09:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-23 10:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-23 11:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-23 12:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-23 13:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-23 14:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-23 15:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-23 16:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-23 17:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-23 18:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-23 19:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-23 20:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-23 21:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-23 22:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-23 23:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-24 00:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-24 01:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-24 02:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-24 03:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-24 04:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-24 05:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-24 06:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-24 07:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-24 08:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-24 09:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-24 10:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-24 11:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-24 12:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-24 13:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-24 14:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-24 15:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-24 16:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-24 17:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-24 18:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-24 19:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-24 20:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-24 21:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-24 22:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
2023-06-24 23:00:00,15.151929012345681,76.87885802469135,0.16736111111111113,8.008641975308642
